text_id,text_clean,topic,label
1-110,𝐈𝐧𝐢 𝐍𝐞𝐠𝐚𝐫𝐚 𝐃𝐞𝐦𝐨𝐤𝐫𝐚𝐬𝐢 𝐒𝐮𝐝𝐚𝐡 𝐁𝐮𝐤𝐚𝐧 𝐉𝐚𝐦𝐚𝐧𝐧𝐲𝐚 𝐌𝐞𝐧𝐠𝐢𝐧𝐭𝐢𝐦𝐢𝐝𝐚𝐬𝐢 𝐀𝐬𝐩𝐢𝐫𝐚𝐬𝐢 𝐎𝐥𝐞𝐡 𝐏𝐮𝐭𝐫𝐚 𝐒𝐚𝐝𝐞𝐠𝐚 𝐾𝑎𝑢 𝑡𝑎𝑘 𝑠𝑒𝑔𝑎𝑛 𝑡𝑎𝑘 𝑠𝑒𝑔𝑎𝑛 𝑙𝑎𝑔𝑖 𝑀𝑒𝑚𝑏𝑒𝑟𝑎𝑛𝑔𝑢𝑠 𝑑𝑖𝑠𝑘𝑢𝑠𝑖 𝑀𝑒𝑚𝑝𝑒𝑟𝑏𝑎𝑛𝑦𝑎𝑘 𝑝𝑒𝑟𝑠𝑒𝑘𝑢𝑠𝑖 𝑀𝑒𝑚𝑏𝑒𝑔𝑎𝑙 𝑑𝑒𝑚𝑜𝑘𝑟𝑎𝑠𝑖 𝐾𝑎𝑢 𝑡𝑎𝑘 𝑠𝑒𝑔𝑎𝑛 𝑡𝑎𝑘 𝑠𝑒𝑔𝑎𝑛 𝑙𝑎𝑔𝑖 𝑀𝑒𝑚𝑎𝑘𝑖 𝑠𝑎𝑚𝑏𝑖𝑙 𝑚𝑎𝑖𝑛 ℎ𝑎𝑘𝑖𝑚 𝑠𝑒𝑛𝑑𝑖𝑟𝑖 𝑀𝑒𝑚𝑝𝑒𝑟𝑎𝑙𝑎𝑡 𝑎𝑝𝑎𝑟𝑎𝑡 𝑘𝑒𝑝𝑎𝑟𝑎𝑡 𝑀𝑒𝑟𝑢𝑠𝑎𝑘 ℎ𝑎𝑘 𝑏𝑒𝑟𝑝𝑒𝑛𝑑𝑎𝑝𝑎𝑡 𝑀𝑒𝑛𝑔𝑖𝑛𝑗𝑎𝑘 ℎ𝑢𝑘𝑢𝑚 𝑀𝑒𝑛𝑔ℎ𝑢𝑗𝑎𝑡 𝑑𝑎𝑢𝑙𝑎𝑡 𝑟𝑎𝑘𝑦𝑎𝑡 lagu berjudul 𝑇𝑎𝑛𝑔𝑎𝑛 𝐵𝑒𝑠𝑖 yang di bawakan fadli zon and the gank pada tahun 2018 tersebut membuatku tercekat sebab aku sadar jika sejatinya tembang itu sengaja di ciptakan untuk jokowi mengingat di tahun tahun tersebut fadli zon juga massif mengembangkan kemampuan bersyairnya untuk melayangkan hujatan kepada pemerintahan jokowi rupanya koalisi gendut ini baperan juga ya padahal di dalamnya sudah ada dukungan dari bapak kepala negara loh tapi kenapa masih takut truncated,Disabilitas,1
1-1100,perbaikan atau perubahan akan membutuhkan uang banyak jngn2 ngutang ke china dana nya,Tionghoa,1
1-1101,kadrun anti china karena kadrun antek yahudi,"Tionghoa, Jewish",1
1-1102,nomor 2 pengen indonesia maju padahal urus ubi aja dak becus nomor 3 mottonya rakyatku tuanku tapi malah budak cina dan tidak menghargai sdm rakyat sendiri,Tionghoa,1
1-1103,jokowi pesta dansa di ikn rakyat di rempang berjuang melawan jongos cina makin ke sini makin nyata siapa jokowi,Tionghoa,1
1-1104,kadrun tidak jualan pki antek cina kayak nya sepi banget kalo kadrun tidak jualan gorengan pki soal nya pki nya asli nya grombolan kadrun itu sendiri pki nya berasal dari yaman masi ada sampe sekarang,Tionghoa,1
1-1105,hadiah songkok dari muslim tionghoa di surabaya di masjid cheng hoo pasuruan,Tionghoa,0
1-1106,seandainya kristen dan yahudi di dunia ini tidak ada lihat apa yang terjadi pesawat tidak ada mobil tidak ada televisi tidak ada radio tidak ada facebook instagram twitter ac youtube handphone tidak ada dengan demikian saya percaya tuhan memberkati pikiran orang orang kristen dan yahudi satu lagi hoax islam lahirnya para ilmuwan persia di abad pertengahan adalah berkat jasa islam perlu anda ketahui ibnu sina itu bukanlah beragama islam dia asalnya bangsa persia yang beragama zoroaster dan dia dipaksa masuk islam agar tidak dibunuh oleh pasukan islam yang menghancurkan kerajaan persia yang beragama zoroaster itu ibnu sina adalah nama yang diberikan oleh penjajah arab islam nama beliau sebenarnya dalah avicenna yang berasal dari nama kitab suci zoroaster aveda yang artinya api suci zoroaster adalah ajaran agama yang mensucikan dan menyembah tuhan yang esa dan api sebagai simbolnya ini juga yang terjadi dengan abbassid apa bakat dan pencapaian dari rumy ibn arabi ibnu sina dan pemikir2 lain yang terlahir sebagai muslim yang ada hubungannya dengan islam apa quran mengajarkan aljabar kimia biologi atau astronomi truncated,"Kristen, Jewish",1
1-1107,jangan beli kucing dalam karung hahahaha,UNKNOWN,0
1-1108,hanya komunis cina yang mampu mengusir warga dari tanah kelahirannya seperti jakarta dulu era ahok,Tionghoa,1
1-1109,yg masih memuja jokowi fix jongos cina,Tionghoa,1
1-111,tetap gama pontianak tak perlu banyak koalisi tak perlu banyak partai pendukung masyarakat tdk bodoh,UNKNOWN,0
1-1110,tulisan ini untuk saling sharing semoga ada gunanya pemilu 2024 ini merupakan pemilu yg sangat mendebarkan dan sangat mencekam ini disebabkan karena keterlibatan amerika lewat cia full 100 melalui jaringan lsm² dan pengusaha regional amerika bertekad pemilu 2024 ini harus sesuai dgn rencana usa apa itu pokoknya tidak boleh ganjar jadi presiden karena kalau sampai ganjar berhasil menggantikan jokowi pasti akan melanjutkan program² nya jiwa nasionalisme mu sedang di uji semoga upaya jokowi tokoh² pecinta nkri tidak salah langkah agar negara dan bangsa indonesia selamat,UNKNOWN,1
1-1111,cina menggunakan aparat negara menjadi tukang pukul untuk mengusir rakyat melayu dari tanah kelahiran nya,Tionghoa,1
1-1112,jika kamu tidak bisa berbuat apa untuk negaramu minimal jangan berdiri dibelakang orang yg ingin menjual seluruh isi negaramu ke komunis china,Tionghoa,1
1-1113,orang kayak gini mau nyalon presiden warga masyarakatnya sendiri aja di siksa pa lagi warga masyarakat yang lain_ _ wis udh gak jelas partainya preman semrawut membela cina _ pribumi di singkirkan perubahan harus disegerakan,Tionghoa,1
1-1114,jawa tionghoa bokep,Tionghoa,1
1-1115,stunting dan otak kecil rocky gerung menggunakan kosa kata stunting kosa kata stunting menjadi populer lalu digunakan dalam kampnye pemilihan presiden rocky gerung menganggap stunting adalah dependent variabel stunting terjadi karena ada penyebabnya pernah belajar di unas dan feui 08122023,UNKNOWN,0
1-1116,pemilu 2024 anies vs megawati jokowi luhut prabowo erlangga cukong cina,Tionghoa,1
1-1117,front kebangsaan kalimantan barat kalbar secara resmi mendeklarasikan dukungan bagi pasangan ganjar pranowo dan mahfud md dalam pilpres 2024 deklarasi dukungan ini disampaikan dalam acara deklarasi kebangsaan yang dihadiri oleh ratusan anggota dari 31 ormas dan paguyuban etnis serta kelompok relawan pasangan ganjar mahfud mendapat dukungan karena dianggap memiliki komitmen kuat terhadap nilai nilai pancasila uud 1945 bhinneka tunggal ika dan nkri dukungan yang semakin berkembang ini mencerminkan harapan akan kepemimpinan yang bersih dan berkualitas untuk indonesia,UNKNOWN,0
1-1118,indonesia di jual ke china dengan konsep hutang,Tionghoa,1
1-1119,موت القلب اي طلاب الدنيا بعمل الأخرة matinya hati maksudnya adalah mencari legalitas dunia dg dogma agama sabda nabi muhammad هلاك أمتي على يدي أغيلمة من قريش رواه شيخان hadits di atas riwayat imam bukhori imam muslim yg di jamin keshahehannya yg artinya hancurnya ummatku ada pada ulah orang² yg mengaku dari bibit keturan quraisy alias ahlul china banyak muslimnya ente yg koplak yg bawa2 nama besar ahlul bait akhlak jauh dari akhlak ahlul bait hati ente sudah mati موت القلب اي طلاب الدنيا بعمل الأخرة matinya hati maksudnya adalah mencari legalitas dunia dg dogma agama ente ini yg membawa kehancuran peradaban islam jangan bodohi umat muslim negeri ini ingat dawuhnya nabi muhammad هلاك أمتي على يدي أغيلمة من قريش رواه شيخان hadits di atas riwayat imam bukhori imam muslim yg di jamin keshahehannya yg artinya hancurnya ummatku ada pada ulah2 orang yg mengaku dari bibit keturan quraisy alias ahlul bait ente liahat tarikhul islam juz iv muallig dotor hasan ibrahi hasan cetakan maktabah annahdlatul misriyah 1967 keturunannya banyak menyebar di yaman dan mereka pernah membunuh pendakwah yg ditugaskan oleh salahuddin al ayyubi di yaman akhirnya oleh salahudin al ayubi di balas dg setimpal sampai hancurlah kekuasaan daulah fatimiyah di mesir yg kemudian keturunan mereka berbondong bondong masuk yaman dlm pekembangan selanjutnya di yaman ada penggabungan ajaran syiah dg sunni jadilah syiah zaidiyah ente tes dna buktikan pasti 100 jauh dari keturunan arab quraisy pasti darah yahudi yg paling banyak nempel di darah ente china banyak muslimnya ente yg koplak yg bawa2 nama besar ahlul bait akhlak jauh dari akhlak ahlul bait hati ente sudah mati موت القلب اي طلاب الدنيا بعمل الأخرة matinya hati maksudnya adalah mencari legalitas dunia dg dogma agama ente ini yg truncated,"Syiah, Tionghoa, Jewish",1
1-112,gama adalah masadepan kita jadi kita sebagai warga negara yang baik tentu tidak buta dengan pilihannya masing masing orang baik itu akan di persandingkan dengan orang baik pula,Disabilitas,0
1-1120,demi tanah air tumpah darah indonesia yg merupakan warisan leluhur nenek moyang bangsa indonesia bukan bangsa yaman atau bangsa china ganjar pranowo mahfudh md 100 asli pribumi indonesia nusantara siap serta bersedia dgn tulus ikhlas untuk mengabdi berbakti kpd seluruh rakyat negara indonesia menuju indonesia maju bermartabat demi mencapai indonesia emas 2045 untuk diwariskan kpd anak2x cucu kita nanti sbg generasi2x penerus bangsa indonesia ini agar tdk menjadi jongos budak dinegerinya sendiri,Tionghoa,1
1-1121,dari simanis jembatan ancol si pitung sampai ki bagus rangin bisa jadi cerita sii manis jembatan ancol menjadi sebuah pengaburan sejarah yg sesungguhnya oleh para sutradara film kita adalah bermental centeng yg tak segan menbunuh saudara sendiri demi sang juragan centeng bukan lagi pribadi tetapi organisasi ormas lsm yg tak lebih kumpulan preman bahkan partai yg membela para cukong nya,UNKNOWN,1
1-1122,pernah dengar revolusi memakan anaknya sendiri revolusi mengakibatkan korban bukan hanya orang lain tetapi juga keluarga sendiri revolusi memporakporandakan tatanan yang mapan menimbulkan banyak ketidaknyamanan bagaimana dengan demokrasi demokrasi terwujud juga tergantung kepada siapa yang paling berkepentingan atas nama rakyat tapi demi kepentingan modal demi oligarki demi rezim bahkan demi perseorangan disinilah yang saya maksud situasi krusial situasi politik yang dianalisa meski partai pengusung jokowi sbg presiden 2 periode sudah mencalonkan ganjar pranowo penerusnya akankah ditinggalkan jokowi demi sang anak yang digadang gadang sebagai cawapresnya prabowo subianto lawan yang gagal berkuasa selama perebutan 3 periode dengan alasan lebih memberi jaminan kepastian bahwa anaknya gibran sebagai cawapres dan capres prabowo subianto yang lebih dulu mengumbar akan jaminan keberlangsungan gagasan jokowi maka gibran direlakan dan genderang perteruan dgn pdip akan ditabuh akankah jokowi termakan oleh jebakan halus penuh pujian prabowo subianto tentang keputusan batas umur kandidat presiden wakil presiden oleh mk dan detik detik pendaftaran capres wacapres hingga 25 oktober 2024 ini permasalahan analisa politik ini menjadikan pergunjingan setiap orang yang melek politik apalagi mereka yang tergabung dalam grup grup media sosial atau relawan belum lagi kelompok kelompok yang berkepentingan termasuk partai politik saya menilai sungguh pertaruhan besar eksistensi jokowi yang selama ini cantik akankah terdegradasi stlh 16 25 oktober 2024 wawlohualambisawab,UNKNOWN,0
1-1123,kita di jajah belanda 350 tahun dijajah jepang 3 5 th sekarang di jajah komunis china 190 tahun dg progam ikn ala jokowi salam akal sehat salam perubahan mari bersatu padu bekerjasama untuk kemenangan amin,Tionghoa,1
1-1124,pemimpin negara itu cermin dari mana dia berasal pemimpin arab asal asli org arab pemimpin cina asal asli pribumi cina pemimpin rusia asal asli pribumi rusia masa negara besar sekelas indonesia pemimpinya muka imigran,"Tionghoa, Rohingya",1
1-1125,gini drun prestasi yg baik dan berguna untuk masyarakat bukan tugu sepatu yg mempromosikan dagangan orang china dijakarta,Tionghoa,1
1-1126,orang cerdas tidak baca pasti menyesal surat terbuka kepada anies baswedan _ saya copas dari postingan seorang tokoh yang dekat dengan presiden jokowi _v ibnu maksum opini anies baswedan ist smith alhadar direktur eksekutif institute for democracy education ide mas anies yang baik dalam gelisah saya menulis surat ini saat banyak orang sedang terlelap dalam bekap mimpi yang merisaukan belum juga dikumandangkan adzan ajakan berserah diri pada tuhan sebelum memulai kehidupan yg rumit seringkali berat tadi saat saya membuka layar hp berita pertama yg saya temukan adalah deklarasi anies for president di sebuah daerah yg jauh pemberhentian bus jadi tontonan yg mengasyikan karena menghadirkan kemoderenan yg dulu hanya terlihat di film2 hollywood kalau para gubernur sebelumnya iri hati pada mas anies itu lantaran mereka baru tahu bahwa kota bisa disulap dgn ide2 truncated,UNKNOWN,0
1-1127,semoga klo ganjar jdi presiden indonesia ini tidak akan di rong2 oleh cina dan semoga korupsi di pdip berkurang,Tionghoa,1
1-1128,pribumi jadi budak cina saham dimna2,Tionghoa,1
1-1129,salam perubahan untuk persatuan supaya masyarakat indonesia tak lagi tertipu tak terbodohi dan tak lagi terbohongi oleh sejarah palsu yg diciptakan penuh rekayasa oleh para para penjilat dan para munafik di negeri ini maka harus flash back kebelakang agar paham sejarah awal berdirinya nkri yang tercinta ini berikut adalah beberapa fakta sejarah tentang nasionalisme wni keturunan arab atas perjuangan kemerdekaan nkri mengapa sejarah indonesia selalu berusaha untuk direkayasa seolah olah ingin di tutup2i dan ingin di jungkir balikkan dari fakta yg sesungguhnya mengapa rakyat indonesia selalu ingin dibodoh2i dan di bohong2i lewat pengiringan opini agar membenci wni keturunan arab jawabnya adalah karena orang2 arab dan orang2 pribumi yang belajar dan menganut agama dari arab telah berhasil sukses mengusir kompeni penjajah tempo dulu dari negeri ini dengan fakta sejarah yang sebenarnya ini seluruh rakyat dapat menjadi mengerti dan tak dapat lagi akan tertipu oleh sejarah palsu yang beredar dan dihembus hembuskan kelompok munafik dan penjilat negeri ini akan tetapi orang2 arablah yang telah banyak berjasa demi kemerdekaan indonesia bukan amerika bukan inggris bukan perancis bukan jerman bukan italia apalagi china salam damai dalam bingkai nkri yang berbhineka tunggal eka berlandaskan panca sila dan undang undang dasar 1945,Tionghoa,1
1-113,jangan terkecoh dengan murid teka emang mampu cuman gitu awam bukan ber arti bego akal sehat kita punya yg bego itu yg lagi berebut pindah sana sini saling pada buka aibnya kita mah amin aja,UNKNOWN,0
1-1130,lanjutkan girls ganda putri indonesia apriyani rahayu siti fadia silva ramadhanti menjaga momentum baik dan kepercayaan diri mereka seusai memastikan tiket ke partai perempat final turnamen china open 2023 apri fadia memastikan posisi tersebut setelah mengalahkan ganda putri korea selatan jeong na eun kim hye jeong dua gim langsung 21 16 21 18 pada babak 16 besar china open 2023 di olympic sports center gymnasium changzhou kamis pastinya kami menjalani proses menang dan kalah kami ada di fase menurun tahun ini tapi kami coba balik lagi di kejuaraan dunia kemarin dan alhamdulillah sudah mulai terlihat hasilnya kami akan terus membawa yang baik kepercayaan diri ini harus dijaga pun dengan komunikasi kata apriyani dikutip dari keterangan tertulis pbsi lebih lanjut ganda putri peraih medali perak kejuaraan dunia 2023 itu mengatakan jeong kim merupakan pasangan ganda putri yang gesit dan ulet sehingga mereka harus menjaga agar jeong kim tidak bermain dalam zona nyaman mereka kami memang meladeni dulu ajakan drive drive mereka reli reli mereka tapi kami harus sabar dan tidak terburu buru sambil mencari kesempatan untuk membongkar rapatnya mereka ujar apriyani sependapat fadia mengungkapkan mereka berdua telah mempelajari pola permainan lawan sebelumnya sehingga bisa tampil lebih siap di babak kedua turnamen bwf super 1000 itu kami memang lebih siap dan sudah tahu harus bermain seperti apa tidak mau berpikir terlalu jauh yang membuat permainan kami malah ragu ragu itu yang cukup terasa berbeda sekarang ujar fadia menambahkan,Tionghoa,0
1-1131,tribunnetwork tribunkaltim ribuan anak anak di cina terjangkit pneumonia misterius rumah sakit penuh hingga sekolah diliburkan tribunk tribunkaltim tribunk tribunkaltim tribun kaltim official tribunk rumah sakit rs di china dilaporkan kewalahan menangani pasien anak anak yang mengalami pneumonia misterius pneumonia adalah peradangan akut jaringan paru yang disebabkan oleh mikroorganisme seperti bakteri jamur dan virus antrean pasien di rs di ibu kota china beijing terjadi antrean panjang di mana orang menunggu untuk mendapat perawatan di sebuah rs anak emma wang orangtua yang memeriksakan putrinya yang berusia 7 tahun karena pneumonia misterius mengaku memerlukan waktu 2 3 jam untuk menemui dokter padahal biasanya waktu tunggu hanya setengah jam saya tahu 4 5 keluarga yang mengalami situasi seperti ini saya sangat khawatir virus ini akan terus menyebar kata dia dengan kondisi yang ada pihak sekolah memutuskan untuk meliburkan kelas setidaknya selama seminggu jika ada murid yang sakit baca selengkapnya di instastory t,Tionghoa,0
